      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
      -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01 -0.5000E+01
